Status,County,Area,Area Name,List #,Address,Price,Years Old,Agent ID,Beds,F. Baths,P. Baths,Style,Contact,Contact Phone,Office,Sold Price,Closing Date,Selling Agent ID,Selling Office ID
Sold,EAL,204001,Morningside,566255,5398 STANTON AVENUE,"72,500",85,203692,4,1,  ,2 ST,agent,412-487-3200,15101,"65,200",08/19/2005,  ,15121
Sold,EAL,204001,Morningside,100651,5400 BAYWOOD ST,"72,000",71,  ,5,3,0,OVER 2,PEG,412-361-4000,13409,"72,100",02/10/1997,  ,15137
Sold,EAL,204001,Morningside,495994,1220 Jancey St,"72,000",999,222625,3,1,0,2 ST,Nick,412-362-3333,34101,"69,000",02/15/2005,  ,34101
Sold,EAL,204001,Morningside,341025,1444 JANCEY ST,"71,900",999,210483,3,1,0,2 ST,NANCY RICHARDS,412-422-9200,29301,"65,500",01/04/2002,  ,13409
Sold,EAL,204001,Morningside,345125,1271 DUFFIELD ST,"71,900",75,203692,4,2,0,OVER 2,AGENT-CALL/GO,412-781-6755,15101,"68,000",08/20/2001,  ,15122
Sold,EAL,204001,Morningside,161900,1613 ELPASO ST,"71,900",57,  ,2,1,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"69,000",08/09/1997,  ,13409
Sold,EAL,204001,Morningside,460383,1743 morningside ave,"71,000",73,205265,3,2,0,2 ST,Jackie Wise,412-361-4000,13409,"72,000",06/30/2003,  ,13409
Sold,EAL,204001,Morningside,414629,1427 Duffield Street,"70,900",74,203692,3,1,  ,2 ST,agent,412-781-6755,15101,"70,000",01/27/2003,  ,15101
Sold,EAL,204001,Morningside,44130,1719 CHISLETT ST ST,"70,000",999,  ,3,1,0,2 ST,ROCCO,412-362-3333,34101,"70,000",02/27/1996,  ,13220
Sold,EAL,204001,Morningside,480408,1601 Morningside Ave.,"70,000",999,204717,5,3,  ,OVER 2,Stratiff,412-856-2000,11201,"61,000",10/22/2003,  ,11201
Sold,EAL,204001,Morningside,533974,1647 Morningside Avenue,"70,000",59,209733,2,2,  ,RANCH,Agent X 127,412-241-4200,67301,"59,000",01/07/2005,  ,13409
Sold,EAL,204001,Morningside,710605,6912 Standish Street,"70,000",  ,208117,3,1,  ,2 ST,Agent,412-417-8729,13419,"47,500",07/25/2008,215234,57101
Sold,EAL,204001,Morningside,827484,1435 Chislett Street,"70,000",  ,216830,3,1,  ,2 ST,CAROLYN WILSON,412 758-1272,62201,"70,000",08/02/2010,  ,62201
Sold,EAL,204001,Morningside,495523,7218 Witherspoon Street,"69,900",124,203692,4,1,1,OVER 2,owner,412-361-3618,15101,"61,697",07/28/2004,  ,13442
Sold,EAL,204001,Morningside,461818,1202 Morningside Avenue,"69,900",  ,201188,2,1,  ,2 ST,Tini Chmill,412-362-4805,27701,"52,000",12/30/2003,  ,27701
Sold,EAL,204001,Morningside,407789,1159 Jancey,"69,900",  ,211256,3,1,0,2 ST,Listor,412-298-8969,75601,"75,000",07/03/2002,  ,13409
Sold,EAL,204001,Morningside,309604,1507 OBERLIN ST,"69,900",45,202066,3,1,1,RANCH,ED HORVATH,412-421-9120,13418,"56,000",05/04/2001,  ,13221
Sold,EAL,204001,Morningside,416302,1909 Chislett Street,"69,900",72,203692,3,1,  ,OVER 2,agent,412-781-6755,15101,"69,900",07/09/2002,  ,15101
Sold,EAL,204001,Morningside,281236,5444 HAMPTON ST,"69,900",47,202699,3,2,0,RANCH,LISA SOLOMON,412-661-0126,13409,"69,900",09/15/2000,  ,62201
Sold,EAL,204001,Morningside,307611,7217 WITHRSPOON ST,"69,900",999,206141,4,1,0,2 ST,SUSAN MCGEORGE,412-361-4000,13409,"62,000",12/15/2000,  ,15105
Sold,EAL,204001,Morningside,309719,1705 EL PASO ST,"69,900",999,203692,4,1,1,1.5,OWNER,412-361-1611,15101,"68,000",11/30/2000,  ,75601
Sold,EAL,204001,Morningside,222464,5426 BOSSART ST,"69,900",106,203838,4,1,1,OVER 2,JILL PORTLAND,412-521-1000,61801,"65,000",09/30/1999,  ,13603
Sold,EAL,204001,Morningside,262038,7325 BAKER ST,"69,900",44,204730,2,1,1,RANCH,LA,412-487-8008,13209,"62,500",01/07/2000,  ,74201
Sold,EAL,204001,Morningside,273175,7106 BAKER ST,"69,900",6,201109,3,1,0,2 ST,LINDA DEVLIN,412-362-1674,13423,"64,500",06/29/2000,  ,15122
Sold,EAL,204001,Morningside,282018,7220 WITHERSPON ST,"69,900",110,208723,4,1,1,OVER 2,"AGENT,VAC/LB",724-776-2900,13640,"69,900",05/31/2000,  ,18901
Sold,EAL,204001,Morningside,293457,1619 JANCEY ST,"69,900",999,200858,3,2,0,2 ST,OWNER,412-363-9963,13409,"67,500",06/29/2000,  ,28601
Sold,EAL,204001,Morningside,39743,1105 DUFFIELD ST,"69,900",60,  ,3,1,1,2 ST,OWNER/LA,412-661-7469,15101,"68,900",12/22/1995,  ,22101
Sold,EAL,204001,Morningside,436591,1407 Morningside,"69,900",77,202699,4,1,  ,OVER 2,Rita Licnerski,412-361-4000,13409,"59,794",02/27/2003,  ,13220
Sold,EAL,204001,Morningside,105503,6411 ADELPHIA ST,"69,900",31,  ,2,1,0,SPLIT,AGENT,412-781-6755,15101,"71,000",04/08/1996,  ,13409
Sold,EAL,204001,Morningside,439465,6820 Baker,"69,900",999,200018,4,1,  ,OVER 2,Cathy Addessi,241-4200,67301,"69,000",08/29/2003,  ,13605
Sold,EAL,204001,Morningside,115958,6501 ADELPHIA ST,"69,900",74,  ,2,1,1,2 ST,STACI RULLO,412-242-4100,15104,"64,500",07/24/1996,  ,15104
Sold,EAL,204001,Morningside,123777,1174 CHISLETT ST,"69,900",999,  ,3,2,0,OVER 2,LOCK-BOX,412-362-5530,27701,"67,900",12/08/1996,  ,15122
Sold,EAL,204001,Morningside,201720,5329 STANTON AV,"69,900",999,  ,3,1,0,OVER 2,"OWNER, R. A.",412-361-5913,15137,"68,000",06/30/1998,  ,13634
Sold,EAL,204001,Morningside,229087,1011 DUFFIELD ST,"69,900",69,208275,3,1,0,2 ST,SANDY PALUMBO,412-361-1883,13409,"63,500",06/14/1999,  ,13409
Sold,EAL,204001,Morningside,468454,1736 Morningside Avenue,"69,900",80,212156,2,1,  ,2 ST,Agent,412-521-5100,15137,"66,500",08/27/2003,  ,13409
Sold,EAL,204001,Morningside,574439,1728 JANCEY STREET,"69,900",80,203692,3,1,  ,2 ST,agent,412-487-3200,15101,"63,600",01/30/2006,  ,15101
Sold,EAL,204001,Morningside,852741,1939 Antietam Street,"69,900",89,201352,2,1,  ,2 ST,Broker/Agent,412-828-5677,74201,"69,000",02/14/2011,  ,13634
Sold,EAL,204001,Morningside,645953,6918 Bishop,"69,900",100,216993,3,1,  ,2 ST,David,412-628-0035,27301,"67,840",05/01/2007,  ,13409
Sold,EAL,204001,Morningside,964892,7236 BUTLER ST,"69,900",85,200915,2,1,  ,RANCH,RICH CREO,412-915-8627,11201,"55,000",09/12/2013,220667,10202
Sold,EAL,204001,Morningside,990721,1821 Duffield,"69,900",88,217376,2,1,1,2 ST,Agent,412-901-3361,10202,"65,000",01/14/2014,212396,13220
Sold,EAL,204001,Morningside,254510,1260 MORNINGSID AV,"69,500",72,203692,3,1,1,2 ST,AGENT,412-781-6755,15101,"63,000",09/29/1999,  ,29401
Sold,EAL,204001,Morningside,183777,829 JANCEY ST,"69,500",60,  ,6,2,0,2 ST,BOB KELLY,412-683-7300,25401,"62,000",12/29/1997,  ,34101
Sold,EAL,204001,Morningside,683345,1445 Jancey Street,"69,300",97,210127,3,1,  ,2 ST,Choice Homes,412-731-7990,62201,"69,300",10/19/2007,  ,13409
Sold,EAL,204001,Morningside,103483,1175 CHISLETT ST,"69,000",999,  ,3,1,0,2 ST,OWNER,412-361-6713,27301,"62,000",11/01/1996,  ,27301
Sold,EAL,204001,Morningside,400620,1403 Morningside,"69,000",61,208012,4,1,  ,OVER 2,M. DePasquale,412-361-4000,13409,"65,000",06/24/2002,  ,13634
Sold,EAL,204001,Morningside,628398,1937 Chislett St.,"68,900",59,215716,2,1,  ,2 ST,BILL CONNELLY,412-361-4000,13409,"68,900",06/28/2007,  ,79101
Sold,EAL,204001,Morningside,44319,1623 WINDCREST DR,"68,900",44,  ,3,1,0,2 ST,SANTINO,412-362-5606,15137,"68,900",12/22/1995,  ,48807
Sold,EAL,204001,Morningside,157280,6943 GREENWOOD ST,"68,900",999,  ,5,1,1,OVER 2,REGIS DONOVAN,412-362-5530,27701,"65,000",07/14/1997,  ,63001
Sold,EAL,204001,Morningside,274852,1504 HAWTHORNE ST,"68,500",48,  ,3,1,1,2 ST,AGENT,412-431-0295,13608,"64,500",06/09/2000,  ,17801
Sold,EAL,204001,Morningside,259665,1935 ANTIETAM ST,"68,500",68,201352,3,1,0,2 ST,"CHRIS FANTO,P#",412-689-7222,74201,"67,000",12/30/1999,  ,62201
Sold,EAL,204001,Morningside,118593,1254 MORNINGSID AV,"68,500",56,  ,3,1,0,OVER 2,PATSY TALLOTTA,412-361-4000,13409,"65,000",10/15/1996,  ,13402
Sold,EAL,204001,Morningside,444677,1707 Morningside Avenue,"68,500",76,201352,4,2,  ,OVER 2,Realtor/Chris,412-828-5677,74201,"65,000",06/30/2003,  ,27701
Sold,EAL,204001,Morningside,203930,1261 DUFFIELD ST,"68,500",70,203692,3,2,0,2 ST,OWNER,412-361-8458,15101,"66,500",06/25/1998,  ,13604
Sold,EAL,204001,Morningside,512855,1932 Antietam,"68,000",84,209216,3,1,  ,2 ST,Dan Ridley,412-363-4000,13634,"68,500",07/30/2004,  ,13634
Sold,EAL,204001,Morningside,605790,1825 Chislett Street,"68,000",77,206946,2,1,  ,2 ST,Missy Blazer,412-967-0475,13402,"61,769",05/31/2006,  ,13409
Sold,EAL,204001,Morningside,88570,1428 DUFFIELD ST,"67,900",999,  ,3,2,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"67,900",07/05/1995,  ,13409
Sold,EAL,204001,Morningside,115803,1857 JANCEY ST,"67,900",999,  ,3,1,0,OVER 2,AGENT,412-781-6755,15101,"67,900",11/08/1996,  ,48804
Sold,EAL,204001,Morningside,19601,1670 MORNINSID AV,"67,700",71,  ,3,1,0,2 ST,OWNER,412-361-0354,15101,"61,000",08/30/1995,  ,48804
Sold,EAL,204001,Morningside,47347,840 CHISLETT ST,"67,700",999,  ,6,2,0,OVER 2,TOM OR VIVIANA,412-521-5500,13220,"67,700",06/27/1996,  ,13220
Sold,EAL,204001,Morningside,135023,6917 BISHOP ST,"67,500",80,  ,3,1,0,2 ST,OWNER,412-441-9219,15101,"63,500",01/31/1997,  ,29301
Sold,EAL,204001,Morningside,522588,910 Highview Street,"67,500",999,200839,2,1,  ,OVER 2,AGENT,412-969-1155,11201,"61,020",11/12/2004,  ,13604
Sold,EAL,204001,Morningside,863568,1946 Antietam,"67,500",75,204218,2,1,  ,2 ST,Harold Sankey,412-781-2112,44301,"57,500",05/04/2011,  ,15121
Sold,EAL,204001,Morningside,632145,1851 JANCEY,"67,500",96,222171,3,1,  ,2 ST,VACANT,412-417-3193,57601,"66,500",09/14/2006,  ,13634
Sold,EAL,204001,Morningside,330307,1928 ANTIETAM ST,"67,000",78,201352,2,2,0,2 ST,OWNER/REALTOR,412-828-5677,74201,"63,000",07/13/2001,  ,74201
Sold,EAL,204001,Morningside,806305,1720 Duffield Street,"67,000",999,204644,3,1,  ,2 ST,Maureen States,412-728-3856,79101,"45,000",07/14/2010,204050,15121
Sold,EAL,204001,Morningside,323614,1603 MORNINGSID AV,"66,900",999,203692,3,1,0,2 ST,AGENT,412-781-6755,15101,"68,000",04/25/2001,  ,13409
Sold,EAL,204001,Morningside,515789,1841 CHISLETT STREET,"66,500",94,203692,4,1,  ,OVER 2,agent,412-487-3200,15101,"60,000",07/15/2004,  ,15101
Sold,EAL,204001,Morningside,935211,1741 Duffield Street,"66,500",25,223610,2,1,  ,2 ST,David Sweeney,770 989 7136,89301,"61,299",12/19/2012,  ,99999
Sold,EAL,204001,Morningside,210316,1252 DUFFIELD ST,"66,000",999,  ,3,1,1,2 ST,PAUL SIEBERT,412-242-1077,35901,"57,000",02/09/1999,  ,27301
Sold,EAL,204001,Morningside,343900,735 CHISLETT ST,"65,000",77,203692,4,2,0,OVER 2,DARLENE&TINA,412-363-7251,15101,"55,000",10/08/2001,  ,15122
Sold,EAL,204001,Morningside,52777,1207 MORNINGSID AV,"65,000",71,  ,3,2,0,2 ST,OWNER,412-361-1524,15101,"63,500",04/25/1996,  ,29301
Sold,EAL,204001,Morningside,229875,805 CHISLETT ST,"65,000",999,204185,3,2,0,2 ST,LISTING AGENT,412-963-7655,13620,"56,500",01/27/1999,  ,15122
Sold,EAL,204001,Morningside,657391,1811 Morningside Ave,"65,000",  ,216847,4,2,  ,OVER 2,Christy Reis,412-760-0264,58201,"60,000",04/20/2007,  ,58201
Sold,EAL,204001,Morningside,588497,1020 MORNINGSIDE AVENUE,"65,000",  ,204807,3,1,1,2 ST,MARIAN T,412-366-9972,49301,"65,000",01/12/2006,  ,57101
Sold,EAL,204001,Morningside,701793,826 chislett,"65,000",91,201638,3,1,  ,OVER 2,la,724-935-8726,36401,"57,500",04/02/2008,  ,15115
Sold,EAL,204001,Morningside,840304,932 Morningside,"65,000",999,200848,3,  ,  ,2 ST,Tim Conn,412-521-5500,13220,"50,000",03/14/2011,  ,13418
Sold,EAL,204001,Morningside,1002810,930 Morningside Ave,"65,000",80,215594,4,3,  ,OVER 2,JUSTIN,412-418-0596,13409,"60,000",05/21/2014,  ,73401
Sold,EAL,204001,Morningside,317388,1741 DUFFIELD ST,"64,900",45,203625,2,1,0,2 ST,COLLEEN,412-341-8503,13448,"60,000",08/03/2001,  ,13604
Sold,EAL,204001,Morningside,15790,1236 DUFFIELD ST,"64,900",999,  ,3,2,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"64,900",04/10/1996,  ,15137
Sold,EAL,204001,Morningside,98597,1427 JANCEY ST,"64,900",999,  ,3,1,1,2 ST,SIRA METZINGER,412-367-0528,15105,"60,000",06/29/1995,  ,15105
Sold,EAL,204001,Morningside,108764,1233 MORNINGSID AV,"64,900",999,  ,3,2,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"60,000",03/21/1997,  ,13409
Sold,EAL,204001,Morningside,126023,6600 MARTHA ST,"64,900",75,  ,3,1,0,OVER 2,LOU TASSARI,412-242-1077,35901,"59,900",06/26/1997,  ,13603
Sold,EAL,204001,Morningside,499264,1825 Jancey Street,"64,900",94,205893,2,1,1,2 ST,Dan Kite,412-367-3200,15105,"60,000",07/30/2004,  ,61801
Sold,EAL,204001,Morningside,934885,7312 Butler st,"64,900",102,217172,3,1,  ,OVER 2,Jason A. Smith,412-969-2930,13409,"64,900",06/28/2013,217459,13620
Sold,EAL,204001,Morningside,251155,1717 JANCEY ST,"64,500",49,201579,3,1,1,2 ST,BOB/DENICE,412-361-0231,15107,"58,250",09/27/1999,  ,13409
Sold,EAL,204001,Morningside,413632,1147 Chislett Street,"64,500",73,203692,3,1,  ,2 ST,agent,412-781-6755,15101,"64,500",06/17/2002,  ,15137
Sold,EAL,204001,Morningside,99241,1164 JANCEY ST,"64,500",999,  ,3,1,1,OVER 2,MORT MILLER,412-687-6678,13418,"45,000",08/22/1995,  ,13418
Sold,EAL,204001,Morningside,608866,1806 EL Paso St.,"64,500",999,202699,3,1,  ,2 ST,Rita Licnerski,412-361-4000,13409,"57,000",07/14/2006,  ,13634
Sold,EAL,204001,Morningside,533076,6755 Adelphia Street,"64,000",115,212629,3,1,1,OVER 2,Gary Katocs,412-874-6008,13204,"64,000",04/08/2005,  ,13409
Sold,EAL,204001,Morningside,64778,6522 ADELPHIA ST,"64,000",38,  ,4,2,0,2 ST,OCCUPANT,412-362-4138,15101,"61,000",08/08/1994,  ,13209
Sold,EAL,204001,Morningside,265494,1414 JANCEY ST,"63,900",71,206946,3,1,0,2 ST,AGENT/VACANT,412-590-8683,15101,"65,500",04/28/2000,  ,15101
Sold,EAL,204001,Morningside,559452,1648 Jancey Street,"63,900",80,203692,3,1,  ,2 ST,agent,412-487-3200,15101,"61,900",07/22/2005,  ,13404
Sold,EAL,204001,Morningside,150893,1100 MORNINGSID AV,"63,500",999,  ,2,1,1,2 ST,ROCKWELL RE,412-362-3333,34101,"62,000",05/24/1997,  ,13409
Sold,EAL,204001,Morningside,562487,1721 Jancey St.,"63,500",999,201497,2,2,  ,2 ST,Betty H. Klein,412-661-3756,15137,"60,800",10/18/2005,201497,15137
Sold,EAL,204001,Morningside,332117,7219 WITHERSPOO ST,"63,000",999,210299,3,2,0,OVER 2,MARYJAY RUSH,412-384-5529,13411,"62,000",09/06/2001,  ,13411
Sold,EAL,204001,Morningside,567595,6925 Bishop Street,"63,000",89,201188,3,1,  ,2 ST,Regis Donovan,412-362-5530,27701,"66,000",08/12/2005,  ,27701
Sold,EAL,204001,Morningside,279492,1675 MORNINGSID AV,"62,900",75,202699,3,1,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"60,000",12/26/2000,  ,13409
Sold,EAL,204001,Morningside,294106,1704 MORNINGSID AV,"62,900",75,210158,3,1,0,2 ST,PAT TASSARI,412-242-1077,35901,"62,900",07/26/2000,  ,35901
Sold,EAL,204001,Morningside,109529,1613 VILLANOVA RD,"62,900",999,  ,3,1,1,2 ST,REGIS DONOVAN,412-362-5530,27701,"57,000",07/15/1996,  ,27701
Sold,EAL,204001,Morningside,214058,1144 JANCEY ST,"62,900",999,204577,4,1,1,OVER 2,LISA SOLOMON,412-361-4000,13409,"57,500",03/31/1999,  ,13423
Sold,EAL,204001,Morningside,533583,1685 MORNINGSIDE AVENUE,"62,900",79,211603,3,1,  ,2 ST,"CALL, LM & GO",412-215-0079,74401,"65,900",11/23/2004,  ,13634
Sold,EAL,204001,Morningside,453335,6912 Manistee,"62,500",999,201188,3,1,  ,2 ST,Regis Donovan,412-361-7603,27701,"58,300",03/11/2004,  ,27701
Sold,EAL,204001,Morningside,291401,1635 MORNINGSID AV,"62,500",70,203692,3,1,1,OVER 2,OWNER,412-362-2466,15101,"62,500",06/15/2000,  ,13604
Sold,EAL,204001,Morningside,558744,1807 Duffield St,"62,350",85,202699,3,1,  ,OVER 2,Rita Licnerski,412-361-400,13409,"62,337",07/26/2005,  ,15137
Sold,EAL,204001,Morningside,366129,1830 ANTIETAM ST,"62,000",999,203692,3,1,0,2 ST,call and show,412-781-6755,15101,"58,000",05/13/2002,  ,61801
Sold,EAL,204001,Morningside,202371,1249 DUFFIELD ST,"62,000",999,  ,3,1,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"60,000",06/01/1998,  ,11201
Sold,EAL,204001,Morningside,96668,1112 DUFFIELD ST,"61,900",54,  ,3,2,0,2 ST,OWNER/LISTOR,412-661-5446,15136,"55,000",06/16/1995,  ,15124
Sold,EAL,204001,Morningside,714354,1842 MORNINGSIDE AVENUE,"61,900",999,200869,3,1,0,2 ST,RUTH COOK-MOON,724-864-5169,15118,"58,500",05/09/2008,  ,13418
Sold,EAL,204001,Morningside,472086,6940 Greenwood,"60,000",999,207052,3,1,1,2 ST,OWNER #S ABOVE,412-665-9882,15105,"60,000",09/19/2003,  ,15137
Sold,EAL,204001,Morningside,193432,1713 MORNINGSID AV,"60,000",86,  ,4,1,0,OVER 2,RITA LICNERSKI,412-361-4000,13409,"53,025",05/04/1998,  ,13409
Sold,EAL,204001,Morningside,254504,1243 MORNINGSID AV,"60,000",71,201041,3,2,0,2 ST,JANICE DECARLO,412-363-8242,13409,"60,000",07/15/1999,  ,13409
Sold,EAL,204001,Morningside,750684,6721 Greenwood Street,"59,900",  ,209230,3,2,  ,2 ST,Regis Donovan,412-296-2908,27701,"57,500",06/30/2009,  ,13634
Sold,EAL,204001,Morningside,316812,1135 JANCEY ST,"59,900",999,203533,4,1,0,OVER 2,DAN O'TOOLE,412-823-2440,72301,"45,000",03/16/2001,  ,13409
Sold,EAL,204001,Morningside,319177,1115 JANCEY ST,"59,900",999,201234,5,1,1,OVER 2,HERSHEY,412-363-4000,13634,"53,500",02/12/2001,  ,15122
Sold,EAL,204001,Morningside,323714,1002 CHISLETT ST,"59,900",81,202468,3,1,1,OVER 2,WALT KONDRIT,412-781-2426,13620,"56,000",06/27/2001,  ,15105
Sold,EAL,204001,Morningside,249630,1131 CHISLETT ST,"59,900",70,205546,3,1,0,2 ST,LINDA DEVLIN,412-362-1674,13423,"57,000",01/31/2000,  ,74001
Sold,EAL,204001,Morningside,286663,1406 MORNINGSID AV,"59,900",75,200198,3,1,0,2 ST,LISTOR,724-327-5600,15134,"57,500",05/15/2000,  ,13631
Sold,EAL,204001,Morningside,11514,6928 STANDISH ST,"59,900",65,  ,3,1,0,2 ST,RITA LICNERSKI,412-361-4000,13409,"56,900",08/30/1995,  ,13409
Sold,EAL,204001,Morningside,51442,907 JANCEY ST,"59,900",999,  ,6,3,0,OVER 2,OWNER OR LA,412-661-0690,13602,"54,000",03/24/1995,  ,13409
Sold,EAL,204001,Morningside,77801,1427 MORNSIDE AV,"59,900",64,  ,3,1,0,2 ST,TRUDY COHN,412-361-4000,13409,"57,000",01/13/1995,  ,15124
Sold,EAL,204001,Morningside,89686,1267 DUFFIELD ST,"59,900",67,  ,3,1,0,2 ST,OWNER,412-361-0620,15101,"54,000",06/27/1995,  ,15122
Sold,EAL,204001,Morningside,120579,1836 ANTIETAM ST,"59,900",50,  ,2,1,0,2 ST,P. LAMPENFIELD,412-361-4000,13409,"55,500",08/30/1996,  ,27701
Sold,EAL,204001,Morningside,129671,6933 STANDISH ST,"59,900",0,  ,4,1,1,2 ST,REGIS DONOVAN,412-362-5530,27701,"58,000",04/15/1997,  ,27701
Sold,EAL,204001,Morningside,159449,1036 DUFFIELD ST,"59,900",65,  ,3,1,0,2 ST,LISA SOLOMON,412-661-0126,13409,"59,000",01/29/1998,  ,15147
Sold,EAL,204001,Morningside,203686,1603 MORNINGSD AV,"59,900",999,204248,3,1,0,2 ST,OWNER,412-362-5985,27301,"63,000",09/09/1998,  ,13604
Sold,EAL,204001,Morningside,220105,6911 BISHOP ST,"59,900",78,  ,3,1,1,OVER 2,LOCK BOX,412-362-6917,27701,"57,500",04/30/1999,  ,27701
Sold,EAL,204001,Morningside,247439,1416 CHISLETT ST,"59,900",50,205265,3,1,0,2 ST,JACKIE WISE229,412-361-4000,13409,"59,900",06/30/1999,  ,13220
Sold,EAL,204001,Morningside,400302,5552 #3 Hays #3,"59,900",999,202585,3,2,1,2 ST,peg x 225,412-361-4000,13409,"52,500",09/04/2002,  ,13409
Sold,EAL,204001,Morningside,468871,6937 Bishop Street,"59,900",66,212372,3,1,  ,2 ST,Kim Villani,412-576-1127,13402,"57,500",01/30/2004,  ,13419
Sold,EAL,204001,Morningside,505858,7216 Witherspoon,"59,900",44,222625,3,1,1,2 ST,N Didomenico,412-362-3333,34101,"53,500",06/23/2004,  ,34101
Sold,EAL,204001,Morningside,532474,1841 morningside,"59,900",55,202585,2,1,1,RANCH,PEG LAMPENFIEL,412-361-4000,13409,"53,000",05/17/2005,  ,61401
Sold,EAL,204001,Morningside,759299,1711 1/2 Jancey Street,"59,900",81,202585,3,1,  ,2 ST,Peg,412-848-4095,13409,"53,000",11/24/2009,  ,13604
Sold,EAL,204001,Morningside,811685,1713 Jancey,"59,900",83,214600,3,1,  ,2 ST,Debbie Sterret,412-965-7806,13402,"57,000",02/11/2011,  ,13409
Sold,EAL,204001,Morningside,797847,1158 JANCEY STREET,"59,900",999,204717,4,2,  ,OVER 2,CYNDIE,412-351-8882,11201,"81,700",12/21/2009,  ,13409
Sold,EAL,204001,Morningside,847337,1828 Duffield Street,"59,900",999,202421,2,1,  ,RANCH,Mary Anne x 19,412-241-4700,79101,"54,000",02/28/2011,  ,79101
Sold,EAL,204001,Morningside,121879,1634 DUFFIELD ST,"59,600",53,  ,3,1,0,2 ST,AGENT,412-781-1344,15101,"51,000",09/30/1996,  ,15101
Sold,EAL,204001,Morningside,293731,1933 CHISLETT ST,"59,500",73,203692,3,1,0,2 ST,AGENT,412-781-6755,15101,"59,000",07/14/2000,  ,15122
Sold,EAL,204001,Morningside,30518,6932 MANISTEE ST,"59,500",999,  ,3,1,0,OVER 2,AGENT,412-795-6574,27701,"57,000",12/12/1995,  ,27701
Sold,EAL,204001,Morningside,94418,1619 JANCEY ST,"59,500",70,  ,3,2,0,2 ST,OWNER,412-361-5233,15101,"58,000",04/18/1995,  ,15122
Sold,EAL,204001,Morningside,155780,1231 MORNINGSID AV,"59,500",999,  ,3,1,1,OVER 2,MIKE KELLY,412-271-5550,51001,"57,000",09/09/1997,  ,51001
Sold,EAL,204001,Morningside,267039,5417 BOSSART ST,"59,000",999,201109,6,3,0,OVER 2,LINDA DEVLIN,412-362-1674,13423,"50,000",04/06/2000,  ,13423
Sold,EAL,204001,Morningside,349569,1815 MORNINGSDE AV,"59,000",76,201188,3,1,1,OVER 2,R DONOVAN JR,412-362-5530,27701,"57,000",08/27/2002,  ,13604
Sold,EAL,204001,Morningside,326475,1412 JANCEY ST,"59,000",999,204173,3,1,0,2 ST,AGENT,412-687-7010,58201,"56,331",04/23/2001,  ,29401
Sold,EAL,204001,Morningside,307713,1868 JANCEY ST,"59,000",99,208012,0,2,0,OVER 2,M. DEPASQUALE,412-361-4000,13409,"53,500",02/01/2001,  ,13409
Sold,EAL,204001,Morningside,39142,7228 BUTLER ST,"59,000",80,  ,3,2,1,OVER 2,GREG HIGBEE,412-487-8083,45301,"56,000",01/08/1996,  ,16901
Sold,EAL,204001,Morningside,293036,914 JANCEY ST,"58,900",91,204730,5,2,1,OVER 2,LINDSAY,412-487-8008,13209,"55,000",11/29/2000,  ,74401
Sold,EAL,204001,Morningside,181510,1401 MORNINGSID AV,"58,900",999,  ,3,1,0,OVER 2,RITA LICNERSKI,412-361-4000,13409,"60,000",08/25/1998,  ,13220
Sold,EAL,204001,Morningside,656504,1804 El Paso,"58,900",999,202699,2,1,  ,2 ST,Rita Licnerski,412-361-4000,13409,"56,711",05/09/2007,  ,13220
Sold,EAL,204001,Morningside,655994,6636 Butler St,"58,850",999,201614,4,1,  ,OVER 2,Joanne,412-590-9058,15130,"54,500",05/11/2007,  ,13620
Sold,EAL,204001,Morningside,174387,1815 MORNINGSID AV,"58,500",999,  ,3,1,1,OVER 2,R A DONOVAN,412-362-5530,27701,"57,000",06/11/1998,  ,27701
Sold,EAL,204001,Morningside,328865,1423 JANCEY ST,"58,000",999,201130,3,1,0,2 ST,ROCCO DIDOMEN,412-362-3333,34101,"65,000",04/20/2001,  ,15156
Sold,EAL,204001,Morningside,267040,5420 BOSSART ST,"58,000",999,201109,3,1,1,OVER 2,LINDA DEVLIN,412-362-1674,13423,"58,000",09/29/2000,  ,39001
Sold,EAL,204001,Morningside,358134,1610 DUFFIELD ST,"57,900",999,204173,3,1,0,2 ST,AGENT,412-687-7010,58201,"57,900",10/04/2002,  ,58201
Sold,EAL,204001,Morningside,180561,6938 GREENWOOD ST,"57,900",999,  ,3,1,0,2 ST,R. A. DONOVAN,412-361-7603,27701,"57,900",12/15/1997,  ,13220
Sold,EAL,204001,Morningside,409393,1710 Chislett,"57,500",51,204107,3,1,1,1.5,occupant-knock,412-441-4206,13604,"52,500",07/01/2002,  ,13409
Sold,EAL,204001,Morningside,181061,1613 MORNINGSID AV,"57,500",71,  ,3,1,0,2 ST,AGENT,412-781-6755,15101,"56,000",05/22/1998,  ,15122
Sold,EAL,204001,Morningside,340313,1024 JANCEY ST,"57,000",76,210348,6,1,1,OVER 2,ANN HEINAUER,412-963-6300,13402,"37,700",07/18/2001,  ,13402
Sold,EAL,204001,Morningside,235992,6917 MANISTEE ST,"57,000",69,201188,3,1,0,2 ST,R A DONOVAN,412-362-5530,27701,"49,000",10/27/1999,  ,27701
